date,eto
1986-01-01,0.41031354665756226
1986-01-02,0.7323790192604065
1986-01-03,0.8863509297370911
1986-01-04,0.5809313654899597
1986-01-05,0.7087742686271667
1986-01-06,0.5057976841926575
1986-01-07,0.32792264223098755
1986-01-08,0.3746092617511749
1986-01-09,0.40667518973350525
1986-01-10,0.3978409469127655
1986-01-11,0.5496847629547119
1986-01-12,0.5491613149642944
1986-01-13,0.8164856433868408
1986-01-14,0.7940754890441895
1986-01-15,0.7260398864746094
1986-01-16,0.508380115032196
1986-01-17,0.7311292290687561
1986-01-18,0.6100009679794312
1986-01-19,1.0438085794448853
1986-01-20,1.1389309167861938
1986-01-21,0.7974336743354797
1986-01-22,1.276183009147644
1986-01-23,1.3769643306732178
1986-01-24,1.0300219058990479
1986-01-25,0.7351453900337219
1986-01-26,0.798139750957489
1986-01-27,0.9482560753822327
1986-01-28,1.3112937211990356
1986-01-29,1.527945876121521
1986-01-30,1.5570378303527832
1986-01-31,1.2171847820281982
1986-02-01,1.3385719060897827
1986-02-02,1.364608645439148
1986-02-03,1.1885792016983032
1986-02-04,1.3925200700759888
1986-02-05,1.11223566532135
1986-02-06,1.7035149335861206
1986-02-07,1.229029893875122
1986-02-08,1.209526538848877
1986-02-09,1.2511239051818848
1986-02-10,1.0773839950561523
1986-02-11,0.7294278740882874
1986-02-12,1.091922402381897
1986-02-13,1.162461519241333
1986-02-14,1.6094926595687866
1986-02-15,1.6396530866622925
1986-02-16,1.8169749975204468
1986-02-17,1.847196340560913
1986-02-18,2.528765916824341
1986-02-19,2.6285934448242188
1986-02-20,2.1672916412353516
1986-02-21,2.0527408123016357
1986-02-22,2.2805354595184326
1986-02-23,2.348053216934204
1986-02-24,1.8791660070419312
1986-02-25,2.5190982818603516
1986-02-26,2.6564314365386963
1986-02-27,2.7192046642303467
1986-02-28,2.0545156002044678
1986-03-01,2.8279147148132324
1986-03-02,2.616848945617676
1986-03-03,3.053070068359375
1986-03-04,2.9861276149749756
1986-03-05,2.5154483318328857
